species,sighting_date,dive_site,url,title,excerpt
shark,,"Elephant Head Rock, West of Eden",https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Similan National Park   Check dive at Shark Fin Reef (Similan#3):  Our adventure began with a relaxed check dive, where we encountered giant trevally, dogtooth tuna, large families of Clownfish and a striking yellow adult boxfish. Hidden among the sand were blind partner gobies and their shrimp co..."
ray,,"Elephant Head Rock, West of Eden",https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Similan National Park   Check dive at Shark Fin Reef (Similan#3):  Our adventure began with a relaxed check dive, where we encountered giant trevally, dogtooth tuna, large families of Clownfish and a striking yellow adult boxfish. Hidden among the sand were blind partner gobies and their shrimp co..."
shark,,Koh Bon,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Similan National Park to Koh Bon   Dive 1 at Christmas Point (#9):  A stunning start to the day, with sightings of a juvenile emperor angelfish, Napoleon wrasse, and a black-blotched porcupinefish. A vibrant mix of clown triggerfish, humpback unicornfish, and spotted boxfish kept us entertained. D..."
ray,,Koh Bon,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Similan National Park to Koh Bon   Dive 1 at Christmas Point (#9):  A stunning start to the day, with sightings of a juvenile emperor angelfish, Napoleon wrasse, and a black-blotched porcupinefish. A vibrant mix of clown triggerfish, humpback unicornfish, and spotted boxfish kept us entertained. D..."
ray,,Koh Bon,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Similan National Park to Koh Bon   Dive 1 at Christmas Point (#9):  A stunning start to the day, with sightings of a juvenile emperor angelfish, Napoleon wrasse, and a black-blotched porcupinefish. A vibrant mix of clown triggerfish, humpback unicornfish, and spotted boxfish kept us entertained. D..."
blacktip,,Koh Bon,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Similan National Park to Koh Bon   Dive 1 at Christmas Point (#9):  A stunning start to the day, with sightings of a juvenile emperor angelfish, Napoleon wrasse, and a black-blotched porcupinefish. A vibrant mix of clown triggerfish, humpback unicornfish, and spotted boxfish kept us entertained. D..."
stingray,,Koh Bon,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Similan National Park to Koh Bon   Dive 1 at Christmas Point (#9):  A stunning start to the day, with sightings of a juvenile emperor angelfish, Napoleon wrasse, and a black-blotched porcupinefish. A vibrant mix of clown triggerfish, humpback unicornfish, and spotted boxfish kept us entertained. D..."
ray,,,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Surin National Park   Dive 1 at Yellow Rock (Rainbow Rock):  An explosion of color awaited us, with gold-spotted and painted sweetlips, African pompano, and schools of barracuda. Napoleon wrasse and a broadclub cuttlefish added to the excitement. Dive 2 at Torinla Pinnacle:  The legendary Picachu ..."
ray,,,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Surin National Park   Dive 1 at Yellow Rock (Rainbow Rock):  An explosion of color awaited us, with gold-spotted and painted sweetlips, African pompano, and schools of barracuda. Napoleon wrasse and a broadclub cuttlefish added to the excitement. Dive 2 at Torinla Pinnacle:  The legendary Picachu ..."
ray,,,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Surin National Park   Dive 1 at Yellow Rock (Rainbow Rock):  An explosion of color awaited us, with gold-spotted and painted sweetlips, African pompano, and schools of barracuda. Napoleon wrasse and a broadclub cuttlefish added to the excitement. Dive 2 at Torinla Pinnacle:  The legendary Picachu ..."
stingray,,,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Surin National Park   Dive 1 at Yellow Rock (Rainbow Rock):  An explosion of color awaited us, with gold-spotted and painted sweetlips, African pompano, and schools of barracuda. Napoleon wrasse and a broadclub cuttlefish added to the excitement. Dive 2 at Torinla Pinnacle:  The legendary Picachu ..."
ray,,Koh Chi,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
ray,,Koh Chi,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
ray,,Koh Chi,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
ray,,Koh Chi,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
stingray,,Koh Chi,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
stingray,,Koh Chi,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
stingray,,Koh Chi,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
ray,,Koh Bon,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : More of the Similan National Park   The day began with a dive at Koh Bon Pinnacle and North Ridge, where the visibility was beautiful, revealing the vibrant underwater life. Divers encountered massive schools of yellow back and neon fusiliers, alongside groupers and sweetlips at the North Ridge. ..."
ray,,Koh Bon,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : More of the Similan National Park   The day began with a dive at Koh Bon Pinnacle and North Ridge, where the visibility was beautiful, revealing the vibrant underwater life. Divers encountered massive schools of yellow back and neon fusiliers, alongside groupers and sweetlips at the North Ridge. ..."
stingray,,Koh Bon,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : More of the Similan National Park   The day began with a dive at Koh Bon Pinnacle and North Ridge, where the visibility was beautiful, revealing the vibrant underwater life. Divers encountered massive schools of yellow back and neon fusiliers, alongside groupers and sweetlips at the North Ridge. ..."
ray,,West of Eden,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Similan National Park             The morning commenced with a dive at West of Eden, a vibrant site where Simon spotted a rare sea moth and many pretty psychedelic sea slugs! ​ More common but still exciting where sightings of giant trevallies, peacock mantis shrimps, and colourful nudibranchs, w..."
shark,,,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Warm Welcome at Ao Pakkard Bay   Our adventure began with a check dive at  Ao Pakkard Bay , a stunning site featuring a vibrant coral garden and a soft, white sandy bottom. The calm waters set the stage for a perfect start, revealing a delightful array of marine life: a graceful eagle ray, curio..."
ray,,,https://www.thesmilingseahorse.com/blog/category/richelieu-rock, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Warm Welcome at Ao Pakkard Bay   Our adventure began with a check dive at  Ao Pakkard Bay , a stunning site featuring a vibrant coral garden and a soft, white sandy bottom. The calm waters set the stage for a perfect start, revealing a delightful array of marine life: a graceful eagle ray, curio..."
